latitude,longitude,food,sports,healthcare,interconnectivity,education
1.3755222,103.8397861,0.164906303,0.742424242,0.5,0.5,0.375
1.3183149,103.945449,0.047359455,0.333333333,0.5,0.5,0.5
1.3453929,103.856635,0.104599659,0.409090909,0.5,0.5,0.916666667
1.3527286,103.8794659,0.13560477,0.712121212,0.5,0.5,0.75
1.3788716,103.7565689,0.114480409,0.151515152,0.5,0.5,0.625
1.3325817,103.8451252,0.183645656,0.151515152,0.5,0.5,0.666666667
1.2930556,103.804442,0.183986371,0.106060606,0.5,0.5,0.333333333
1.3640079,103.9630076,0.037478705,0.121212121,0.5,0.5,0.416666667
1.3910197,103.9075567,0.054855196,0.060606061,0.5,0.5,0.458333333
1.3451637,103.9590413,0.040204429,0.166666667,0.5,0.5,0.625
1.3516141,103.9448992,0.232027257,0.121212121,0.5,0.5,0.75
1.434253,103.774323,0.075298126,0.045454545,0.5,0.5,0.375
1.4319472,103.8336268,0.206132879,0.090909091,0.5,0.5,0.375
1.327821,103.7216312,0.054173765,0.060606061,0.5,0.5,0.541666667
1.375304,103.8395144,0.164565588,0.742424242,0.5,0.5,0.375
1.3186821,103.9457167,0.047359455,0.333333333,0.5,0.5,0.5
1.3459049,103.8567256,0.105962521,0.409090909,0.5,0.5,0.916666667
1.3483744,103.743415,0.117887564,0.03030303,0.5,0.5,0.583333333
1.3530747,103.8797604,0.157410562,0.651515152,0.5,0.5,0.75
1.3794027,103.7569494,0.110391823,0.151515152,0.5,0.5,0.583333333
1.3322871,103.8454896,0.186712095,0.151515152,0.5,0.5,0.666666667
1.2930056,103.8035591,0.197955707,0.121212121,0.5,0.5,0.333333333
1.3644494,103.962645,0.04088586,0.121212121,0.5,0.5,0.416666667
1.3711171,103.8692687,0.120272572,0.757575758,0.5,0.5,0.666666667
1.3446493,103.9594039,0.034412266,0.166666667,0.5,0.5,0.583333333
1.3511017,103.9448992,0.227597956,0.151515152,0.5,0.5,0.791666667
1.4343637,103.7747655,0.075298126,0.045454545,0.5,0.5,0.375
1.432295,103.834008,0.206132879,0.090909091,0.5,0.5,0.375
1.3281859,103.72231,0.053833049,0.060606061,0.5,0.5,0.541666667
1.3876446,103.9082817,0.043270869,0.060606061,0.5,0.5,0.458333333
1.387611,103.908128,0.042930153,0.060606061,0.5,0.5,0.458333333
1.387868,103.907752,0.043270869,0.060606061,0.5,0.5,0.458333333
1.388157,103.907918,0.043270869,0.060606061,0.5,0.5,0.458333333
1.374781,103.8390189,0.159795571,0.742424242,0.5,0.5,0.375
1.318767,103.9450805,0.047359455,0.333333333,0.5,0.5,0.5
1.3464932,103.8562727,0.131175468,0.439393939,0.5,0.5,0.916666667
1.3517009,103.880456,0.12197615,0.621212121,0.5,0.5,0.75
1.3798942,103.7572026,0.113117547,0.151515152,0.5,0.5,0.583333333
1.3314779,103.8449493,0.175127768,0.121212121,0.5,0.5,0.666666667
1.2926445,103.8027441,0.197614991,0.121212121,0.5,0.5,0.333333333
1.3646899,103.9622144,0.039863714,0.121212121,0.5,0.5,0.416666667
1.3442813,103.9597665,0.033049404,0.166666667,0.5,0.5,0.583333333
1.3514619,103.9458964,0.221124361,0.151515152,0.5,0.5,0.791666667
1.4340701,103.7747655,0.07427598,0.045454545,0.5,0.5,0.375
1.4325977,103.8344931,0.208177172,0.090909091,0.5,0.5,0.375
1.3285142,103.7225362,0.050425894,0.060606061,0.5,0.5,0.583333333
1.38875,103.906885,0.04770017,0.060606061,0.5,0.5,0.5
1.388555,103.906694,0.04770017,0.060606061,0.5,0.5,0.5
1.3884668,103.9070114,0.04770017,0.060606061,0.5,0.5,0.5
1.3885019,103.907337,0.044633731,0.060606061,0.5,0.5,0.458333333
1.374789,103.8398767,0.174446337,0.742424242,0.5,0.5,0.375
1.3190559,103.9456246,0.047359455,0.333333333,0.5,0.5,0.5
1.346716,103.8557291,0.132879046,0.439393939,0.5,0.5,0.916666667
1.3514844,103.8793753,0.113458262,0.712121212,0.5,0.5,0.75
1.38012,103.7562068,0.112776831,0.151515152,0.5,0.5,0.583333333
1.3306691,103.8455834,0.185008518,0.106060606,0.5,0.5,0.666666667
1.3637434,103.9613077,0.051788756,0.166666667,0.5,0.5,0.416666667
1.3448657,103.9599479,0.031005111,0.151515152,0.5,0.5,0.583333333
1.3510222,103.945987,0.221124361,0.166666667,0.5,0.5,0.791666667
1.4337042,103.7745844,0.07427598,0.045454545,0.5,0.5,0.375
1.4328445,103.8338857,0.203407155,0.090909091,0.5,0.5,0.375
1.3293202,103.7224457,0.050085179,0.060606061,0.5,0.5,0.583333333
1.387889,103.9073163,0.044293015,0.060606061,0.5,0.5,0.5
1.2739211,103.8402617,0.43032368,0.151515152,0.5,0.5,0.166666667
1.306164,103.8848299,0.123679727,0.196969697,0.5,0.5,0.291666667
1.3230877,103.9044755,0.115843271,0.212121212,0.5,0.5,0.458333333
1.3094073,103.7878033,0.162180579,0.257575758,0.5,0.5,0.666666667
1.3629347,103.8910883,0.122998296,0.393939394,0.5,0.5,0.708333333
1.328185,103.8593724,0.136626917,0.121212121,0.5,0.5,0.791666667
1.3365471,103.8802883,0.106643952,0.333333333,0.5,0.5,0.583333333
1.3043084,103.9140818,0.060647359,0.181818182,0.5,0.5,0.458333333
1.4423455,103.7779343,0.090971039,0.060606061,0.5,0.5,0.375
1.3244408,103.8623225,0.184667802,0.136363636,0.5,0.5,0.666666667
1.2880236,103.8316342,0.229301533,0.257575758,0.5,0.5,0.291666667
1.3787335,103.7551205,0.082453152,0.151515152,0.5,0.5,0.625
1.2780633,103.8213997,0.124701874,0.090909091,0.5,0.5,0.25
1.3394342,103.7724115,0.102555366,0.303030303,0.5,0.5,0.25
1.3155916,103.8718552,0.193867121,0.196969697,0.5,0.5,0.5
1.3192785,103.9451712,0.050425894,0.333333333,0.5,0.5,0.5
1.3472244,103.8564538,0.124701874,0.424242424,0.5,0.5,0.916666667
1.3489171,103.7420889,0.113117547,0.03030303,0.5,0.5,0.583333333
1.351999,103.8790129,0.113458262,0.696969697,0.5,0.5,0.75
1.3807787,103.7563879,0.110732538,0.136363636,0.5,0.5,0.583333333
1.3308918,103.8450399,0.173083475,0.121212121,0.5,0.5,0.666666667
1.2921971,103.8042835,0.180919932,0.106060606,0.5,0.5,0.333333333
1.3642313,103.962373,0.040204429,0.121212121,0.5,0.5,0.416666667
1.3452332,103.9596759,0.032708688,0.166666667,0.5,0.5,0.583333333
1.3507347,103.9450805,0.227597956,0.166666667,0.5,0.5,0.791666667
1.4333367,103.7746749,0.07427598,0.045454545,0.5,0.5,0.375
1.4325476,103.8332133,0.20306644,0.090909091,0.5,0.5,0.375
1.329399,103.7214502,0.049744463,0.060606061,0.5,0.5,0.583333333
1.3956609,103.9157132,0.052470187,0.060606061,0.5,0.5,0.375
1.3953655,103.9160757,0.052470187,0.060606061,0.5,0.5,0.375
1.3195596,103.9458057,0.047018739,0.333333333,0.5,0.5,0.5
1.3475173,103.8564538,0.115843271,0.424242424,0.5,0.5,0.916666667
1.3484775,103.7420888,0.113798978,0.03030303,0.5,0.5,0.583333333
1.2841611,103.8160563,0.18637138,0.121212121,0.5,0.5,0.291666667
1.3525869,103.8786504,0.117206133,0.681818182,0.5,0.5,0.75
1.3305263,103.8449493,0.168313458,0.106060606,0.5,0.5,0.666666667
1.2914703,103.8034685,0.173764906,0.106060606,0.5,0.5,0.333333333
1.363667,103.9618517,0.04088586,0.166666667,0.5,0.5,0.416666667
1.3453764,103.9602198,0.038841567,0.166666667,0.5,0.5,0.541666667
1.3499974,103.945987,0.221805792,0.181818182,0.5,0.5,0.791666667
1.4333428,103.773679,0.071550256,0.045454545,0.5,0.5,0.333333333
1.4328537,103.8329687,0.207155026,0.090909091,0.5,0.5,0.375
1.3302937,103.7218801,0.050425894,0.060606061,0.5,0.5,0.583333333
1.3958974,103.9149316,0.058943782,0.060606061,0.5,0.5,0.375
1.3958567,103.9152405,0.058943782,0.060606061,0.5,0.5,0.375
1.3196312,103.9460777,0.047018739,0.318181818,0.5,0.5,0.5
1.3476669,103.8559103,0.127086882,0.424242424,0.5,0.5,0.916666667
1.3479668,103.7417267,0.122316865,0.03030303,0.5,0.5,0.583333333
1.3808456,103.7574741,0.109710392,0.151515152,0.5,0.5,0.583333333
1.2921875,103.8027214,0.197614991,0.121212121,0.5,0.5,0.333333333
1.3457439,103.9599479,0.042248722,0.166666667,0.5,0.5,0.541666667
1.3499173,103.9471655,0.219420784,0.181818182,0.5,0.5,0.791666667
1.4329786,103.7732263,0.071550256,0.045454545,0.5,0.5,0.333333333
1.433095,103.832371,0.198296422,0.106060606,0.5,0.5,0.375
1.3296884,103.7220837,0.048381601,0.060606061,0.5,0.5,0.583333333
1.3966224,103.9142631,0.066098807,0.075757576,0.5,0.5,0.375
1.3908432,103.9079758,0.055536627,0.060606061,0.5,0.5,0.458333333
1.3964003,103.9146256,0.066098807,0.075757576,0.5,0.5,0.375
1.3908432,103.9079758,0.055536627,0.060606061,0.5,0.5,0.458333333
1.3899685,103.9087122,0.048722317,0.060606061,0.5,0.5,0.458333333
1.3735403,103.8381232,0.153321976,0.772727273,0.5,0.5,0.375
1.3197012,103.9466216,0.058943782,0.318181818,0.5,0.5,0.458333333
1.3479208,103.856318,0.116865417,0.424242424,0.5,0.5,0.916666667
1.3481081,103.7426319,0.114821124,0.03030303,0.5,0.5,0.583333333
1.3762961,103.76449,0.090289608,0.196969697,0.5,0.5,0.541666667
1.3809949,103.7570215,0.112776831,0.151515152,0.5,0.5,0.583333333
1.3320706,103.8440377,0.17649063,0.136363636,0.5,0.5,0.666666667
1.3460403,103.9593132,0.065758092,0.166666667,0.5,0.5,0.666666667
1.291904,103.8026439,0.186712095,0.136363636,0.5,0.5,0.333333333
1.3494776,103.9472561,0.239182283,0.181818182,0.5,0.5,0.791666667
1.4331045,103.774029,0.070528109,0.045454545,0.5,0.5,0.375
1.3301984,103.7225362,0.047018739,0.060606061,0.5,0.5,0.583333333
1.395757,103.9149655,0.058943782,0.060606061,0.5,0.5,0.375
1.3897374,103.9081501,0.051788756,0.060606061,0.5,0.5,0.458333333
1.3956723,103.91381,0.063032368,0.075757576,0.5,0.5,0.375
1.3891256,103.9087575,0.04770017,0.060606061,0.5,0.5,0.458333333
1.3895594,103.9082027,0.051788756,0.060606061,0.5,0.5,0.458333333
1.3200746,103.9466203,0.058943782,0.318181818,0.5,0.5,0.458333333
1.3484712,103.8560915,0.117206133,0.424242424,0.5,0.5,0.916666667
1.3477409,103.7428129,0.127768313,0.03030303,0.5,0.5,0.583333333
1.2832122,103.816779,0.161158433,0.121212121,0.5,0.5,0.291666667
1.3764769,103.7648974,0.101873935,0.196969697,0.5,0.5,0.541666667
1.3812924,103.7562973,0.106984668,0.136363636,0.5,0.5,0.583333333
1.3460336,103.9585677,0.075298126,0.166666667,0.5,0.5,0.666666667
1.2914763,103.8023818,0.175127768,0.136363636,0.5,0.5,0.333333333
1.3495577,103.9460777,0.221805792,0.181818182,0.5,0.5,0.791666667
1.433084,103.774212,0.070528109,0.045454545,0.5,0.5,0.375
1.3908304,103.9081096,0.055536627,0.060606061,0.5,0.5,0.458333333
1.3301325,103.721841,0.04770017,0.060606061,0.5,0.5,0.583333333
1.3908304,103.9081096,0.055536627,0.060606061,0.5,0.5,0.458333333
1.389613,103.9081025,0.050425894,0.060606061,0.5,0.5,0.458333333
1.3202925,103.9460775,0.047018739,0.318181818,0.5,0.5,0.5
1.3489459,103.856318,0.117206133,0.424242424,0.5,0.5,0.916666667
1.2831384,103.8167485,0.161158433,0.121212121,0.5,0.5,0.291666667
1.3473798,103.7419076,0.12879046,0.03030303,0.5,0.5,0.583333333
1.3769156,103.7650784,0.110391823,0.196969697,0.5,0.5,0.5
1.3505387,103.8877339,0.110391823,0.409090909,0.5,0.5,0.625
1.3456028,103.9590413,0.056899489,0.166666667,0.5,0.5,0.625
1.2908391,103.8018997,0.162521295,0.151515152,0.5,0.5,0.333333333
1.3492644,103.9461683,0.223850085,0.181818182,0.5,0.5,0.75
1.432968,103.7749465,0.07427598,0.045454545,0.5,0.5,0.375
1.4357604,103.8316812,0.180238501,0.106060606,0.5,0.5,0.416666667
1.3952181,103.914793,0.058943782,0.060606061,0.5,0.5,0.375
1.3826708,103.7535492,0.082793867,0.090909091,0.5,0.5,0.583333333
1.331368,103.7219409,0.053492334,0.060606061,0.5,0.5,0.583333333
1.3951497,103.9144449,0.058943782,0.060606061,0.5,0.5,0.375
1.3307894,103.7222708,0.049744463,0.060606061,0.5,0.5,0.583333333
1.32001,103.9451699,0.050085179,0.333333333,0.5,0.5,0.5
1.3488421,103.8552762,0.119931857,0.424242424,0.5,0.5,0.916666667
1.3472941,103.7429005,0.130494037,0.03030303,0.5,0.5,0.583333333
1.3776291,103.7652821,0.113798978,0.181818182,0.5,0.5,0.458333333
1.3512862,103.888255,0.125042589,0.393939394,0.5,0.5,0.625
1.2906724,103.8023356,0.177853492,0.136363636,0.5,0.5,0.333333333
1.3488236,103.9464403,0.252810903,0.181818182,0.5,0.5,0.708333333
1.4336992,103.7753992,0.073935264,0.045454545,0.5,0.5,0.375
1.4363075,103.8316116,0.155025554,0.106060606,0.5,0.5,0.416666667
1.3947758,103.9156265,0.052470187,0.060606061,0.5,0.5,0.375
1.3833976,103.7530185,0.082793867,0.090909091,0.5,0.5,0.583333333
1.3316377,103.7219652,0.053833049,0.060606061,0.5,0.5,0.583333333
1.3947495,103.9151802,0.052470187,0.060606061,0.5,0.5,0.375
1.383088,103.7534857,0.082793867,0.090909091,0.5,0.5,0.583333333
1.3316377,103.7219652,0.053833049,0.060606061,0.5,0.5,0.583333333
1.3196374,103.9449899,0.050085179,0.333333333,0.5,0.5,0.5
1.3479618,103.8555479,0.127086882,0.424242424,0.5,0.5,0.916666667
1.3469314,103.7422669,0.12572402,0.03030303,0.5,0.5,0.583333333
1.3517961,103.888708,0.119250426,0.393939394,0.5,0.5,0.666666667
1.3774298,103.7648974,0.116865417,0.196969697,0.5,0.5,0.541666667
1.2900121,103.8026535,0.177853492,0.166666667,0.5,0.5,0.333333333
1.4335491,103.7759424,0.07427598,0.045454545,0.5,0.5,0.375
1.4365889,103.8325225,0.14241908,0.106060606,0.5,0.5,0.416666667
1.3941728,103.9151211,0.052470187,0.060606061,0.5,0.5,0.375
1.3435347,103.9593961,0.031686542,0.166666667,0.5,0.5,0.583333333
1.3942784,103.9149583,0.052470187,0.060606061,0.5,0.5,0.375
1.3432198,103.9589604,0.031686542,0.166666667,0.5,0.5,0.583333333
1.394384,103.91476,0.052470187,0.060606061,0.5,0.5,0.375
1.3428905,103.9593151,0.037819421,0.166666667,0.5,0.5,0.583333333
1.394542,103.914562,0.052470187,0.060606061,0.5,0.5,0.375
1.342925,103.959126,0.037819421,0.166666667,0.5,0.5,0.583333333
1.320155,103.9445364,0.052129472,0.333333333,0.5,0.5,0.5
1.3473107,103.8541891,0.128109029,0.439393939,0.5,0.5,0.875
1.3471632,103.7413645,0.122657581,0.03030303,0.5,0.5,0.583333333
1.3520459,103.8893977,0.116183986,0.424242424,0.5,0.5,0.666666667
1.3319248,103.8434952,0.170017036,0.136363636,0.5,0.5,0.666666667
1.3777257,103.7644447,0.119591141,0.196969697,0.5,0.5,0.541666667
1.2897434,103.8031581,0.177853492,0.166666667,0.5,0.5,0.333333333
1.4329581,103.7765762,0.076660988,0.045454545,0.5,0.5,0.375
1.3947053,103.9141739,0.058943782,0.060606061,0.5,0.5,0.375
1.2889285,103.8035364,0.176831346,0.166666667,0.5,0.5,0.333333333
1.342689,103.958899,0.037819421,0.181818182,0.5,0.5,0.583333333
1.3946643,103.9139151,0.063032368,0.060606061,0.5,0.5,0.375
1.342655,103.958718,0.045655877,0.181818182,0.5,0.5,0.583333333
1.393896,103.913797,0.033390119,0.045454545,0.5,0.5,0.375
1.3425278,103.9584231,0.04088586,0.196969697,0.5,0.5,0.583333333
1.3937489,103.9139919,0.033730835,0.045454545,0.5,0.5,0.375
1.3429481,103.9582028,0.04088586,0.196969697,0.5,0.5,0.625
1.3203356,103.9449444,0.050085179,0.333333333,0.5,0.5,0.5
1.3470179,103.8541891,0.126746167,0.439393939,0.5,0.5,0.875
1.3465794,103.7410023,0.122998296,0.015151515,0.5,0.5,0.583333333
1.3514675,103.8898741,0.105962521,0.393939394,0.5,0.5,0.625
1.331679,103.8425879,0.135945486,0.151515152,0.5,0.5,0.666666667
1.2904595,103.8031098,0.177853492,0.121212121,0.5,0.5,0.333333333
1.4333256,103.7764856,0.080408859,0.045454545,0.5,0.5,0.375
1.3935426,103.914651,0.033730835,0.045454545,0.5,0.5,0.375
1.393032,103.9140232,0.033390119,0.045454545,0.5,0.5,0.375
1.3931301,103.9140421,0.033390119,0.045454545,0.5,0.5,0.375
1.3037147,103.8636107,0.365247019,0.212121212,0.5,0.5,0.291666667
1.2738137,103.8398541,0.344122658,0.151515152,0.5,0.5,0.125
1.3076785,103.782914,0.096081772,0.242424242,0.5,0.5,0.458333333
1.3233814,103.9042942,0.118568995,0.212121212,0.5,0.5,0.458333333
1.3099937,103.7876222,0.157069847,0.272727273,0.5,0.5,0.666666667
1.3634853,103.8910588,0.128109029,0.363636364,0.5,0.5,0.708333333
1.3282678,103.8599909,0.146507666,0.106060606,0.5,0.5,0.791666667
1.3362485,103.8809156,0.119250426,0.333333333,0.5,0.5,0.583333333
1.3363898,103.8563633,0.182964225,0.196969697,0.5,0.5,0.875
1.3037229,103.9141725,0.059625213,0.181818182,0.5,0.5,0.416666667
1.4426402,103.7777532,0.084497445,0.060606061,0.5,0.5,0.375
1.2853186,103.8332181,0.244633731,0.242424242,0.5,0.5,0.291666667
1.3238816,103.8623649,0.178194208,0.121212121,0.5,0.5,0.666666667
1.3792536,103.7539437,0.085860307,0.121212121,0.5,0.5,0.625
1.2778231,103.8218752,0.129471891,0.090909091,0.5,0.5,0.25
1.2857377,103.8331156,0.232027257,0.257575758,0.5,0.5,0.291666667
1.3398004,103.7724115,0.102555366,0.303030303,0.5,0.5,0.25
1.3299485,103.8880588,0.224872232,0.272727273,0.5,0.5,0.583333333
1.2773322,103.8213997,0.123679727,0.090909091,0.5,0.5,0.25
1.3299833,103.8890392,0.222146508,0.242424242,0.5,0.5,0.583333333
1.3740017,103.8367065,0.136626917,0.772727273,0.5,0.5,0.375
1.3206577,103.9461681,0.046678024,0.318181818,0.5,0.5,0.5
1.3464358,103.853555,0.14548552,0.378787879,0.5,0.5,0.875
1.3465113,103.7400971,0.117887564,0.015151515,0.5,0.5,0.583333333
1.3785952,103.7661648,0.11516184,0.166666667,0.5,0.5,0.458333333
1.3514811,103.889365,0.10834753,0.393939394,0.5,0.5,0.625
1.3313414,103.8426842,0.136626917,0.151515152,0.5,0.5,0.666666667
1.2909829,103.8031003,0.178534923,0.121212121,0.5,0.5,0.333333333
1.4336197,103.7763951,0.081771721,0.045454545,0.5,0.5,0.375
1.4372031,103.8325912,0.140034072,0.106060606,0.5,0.5,0.416666667
1.3935592,103.9148295,0.033730835,0.045454545,0.5,0.5,0.375
1.393351,103.914695,0.033730835,0.045454545,0.5,0.5,0.375
1.3930943,103.914529,0.033049404,0.045454545,0.5,0.5,0.375
1.3749981,103.8354837,0.114821124,0.757575758,0.5,0.5,0.375
1.3209481,103.9454722,0.050085179,0.333333333,0.5,0.5,0.5
1.3468013,103.8536456,0.13253833,0.378787879,0.5,0.5,0.875
1.3461435,103.7403687,0.114139693,0.015151515,0.5,0.5,0.583333333
1.3790334,103.7664364,0.11516184,0.166666667,0.5,0.5,0.416666667
1.3511339,103.8892517,0.108006814,0.393939394,0.5,0.5,0.583333333
1.3307572,103.8426885,0.140034072,0.136363636,0.5,0.5,0.666666667
1.2906819,103.8038534,0.177853492,0.121212121,0.5,0.5,0.333333333
1.4339862,103.7764856,0.081771721,0.045454545,0.5,0.5,0.375
1.4369974,103.8319773,0.151618399,0.106060606,0.5,0.5,0.416666667
1.3945818,103.9123599,0.074957411,0.045454545,0.5,0.5,0.375
1.3950921,103.912813,0.078364566,0.060606061,0.5,0.5,0.375
1.3947956,103.9133568,0.065758092,0.045454545,0.5,0.5,0.375
1.3746617,103.8366159,0.134923339,0.757575758,0.5,0.5,0.375
1.3206302,103.9445817,0.050425894,0.333333333,0.5,0.5,0.5
1.3473887,103.8533738,0.130153322,0.409090909,0.5,0.5,0.875
1.345702,103.7407306,0.102214651,0.015151515,0.5,0.5,0.583333333
1.3794532,103.7667306,0.118228279,0.151515152,0.5,0.5,0.416666667
1.3505471,103.8894329,0.074616695,0.363636364,0.5,0.5,0.583333333
1.3303878,103.8430508,0.149574106,0.121212121,0.5,0.5,0.666666667
1.4339806,103.777391,0.11890971,0.045454545,0.5,0.5,0.375
1.4368965,103.8317924,0.151959114,0.106060606,0.5,0.5,0.416666667
1.3953196,103.9115443,0.075298126,0.060606061,0.5,0.5,0.375
1.3303182,103.8423244,0.13560477,0.136363636,0.5,0.5,0.666666667
1.3958304,103.9119068,0.08109029,0.060606061,0.5,0.5,0.375
1.3954612,103.9123599,0.078364566,0.060606061,0.5,0.5,0.375
1.3753976,103.8360724,0.114821124,0.757575758,0.5,0.5,0.375
1.3476768,103.8541891,0.128109029,0.424242424,0.5,0.5,0.916666667
1.3461222,103.7408891,0.104258944,0.015151515,0.5,0.5,0.583333333
1.3799842,103.7667985,0.121635434,0.151515152,0.5,0.5,0.416666667
1.3502585,103.888708,0.07802385,0.378787879,0.5,0.5,0.583333333
1.3300248,103.8425052,0.147529813,0.136363636,0.5,0.5,0.666666667
1.432952,103.7775721,0.120272572,0.045454545,0.5,0.5,0.375
1.4370075,103.8309346,0.147529813,0.106060606,0.5,0.5,0.416666667
1.3971649,103.9093692,0.090971039,0.060606061,0.5,0.5,0.375
1.396488,103.909905,0.087223169,0.060606061,0.5,0.5,0.375
1.3962603,103.9106273,0.085519591,0.060606061,0.5,0.5,0.375
1.39585,103.910849,0.078364566,0.060606061,0.5,0.5,0.375
1.3752431,103.8374311,0.14548552,0.742424242,0.5,0.5,0.375
1.3480419,103.8543703,0.127768313,0.424242424,0.5,0.5,0.916666667
1.346321,103.7094168,0.141737649,0.075757576,0.5,0.5,0.583333333
1.3457004,103.7410022,0.104258944,0.015151515,0.5,0.5,0.583333333
1.3802068,103.7663458,0.123679727,0.166666667,0.5,0.5,0.458333333
1.3306876,103.8418707,0.13253833,0.121212121,0.5,0.5,0.666666667
1.4333178,103.7777532,0.121294719,0.045454545,0.5,0.5,0.375
1.4374434,103.8318144,0.151277683,0.106060606,0.5,0.5,0.416666667
1.39617,103.9112169,0.084156729,0.060606061,0.5,0.5,0.375
1.3493578,103.8888296,0.074616695,0.363636364,0.5,0.5,0.583333333
1.396587,103.9109,0.085519591,0.060606061,0.5,0.5,0.375
1.3495785,103.8891837,0.072913118,0.363636364,0.5,0.5,0.583333333
1.3970576,103.9101631,0.090971039,0.060606061,0.5,0.5,0.375
1.349543,103.889115,0.072913118,0.363636364,0.5,0.5,0.583333333
1.397229,103.909924,0.091993186,0.060606061,0.5,0.5,0.375
1.3491619,103.8884362,0.071890971,0.333333333,0.5,0.5,0.583333333
1.3757587,103.8369782,0.119931857,0.742424242,0.5,0.5,0.375
1.3488546,103.853916,0.12572402,0.424242424,0.5,0.5,0.916666667
1.3467415,103.70953,0.150936968,0.075757576,0.5,0.5,0.583333333
1.3456957,103.7418168,0.120272572,0.015151515,0.5,0.5,0.583333333
1.3799157,103.7659837,0.120272572,0.166666667,0.5,0.5,0.458333333
1.3333685,103.8471233,0.197955707,0.151515152,0.5,0.5,0.708333333
1.4336114,103.7777532,0.128449744,0.045454545,0.5,0.5,0.375
1.43753,103.832398,0.152640545,0.106060606,0.5,0.5,0.416666667
1.397376,103.90892,0.089608177,0.060606061,0.5,0.5,0.375
1.3321786,103.7214497,0.053833049,0.060606061,0.5,0.5,0.541666667
1.397707,103.908513,0.095741056,0.060606061,0.5,0.5,0.375
1.3330092,103.7208393,0.056218058,0.060606061,0.5,0.5,0.541666667
1.3980701,103.9080165,0.094037479,0.060606061,0.5,0.5,0.375
1.3327682,103.7213597,0.053492334,0.060606061,0.5,0.5,0.541666667
1.3983981,103.9078244,0.091993186,0.060606061,0.5,0.5,0.375
1.37591,103.836163,0.111073254,0.727272727,0.5,0.5,0.375
1.3482009,103.8537362,0.128109029,0.424242424,0.5,0.5,0.916666667
1.347343,103.7100505,0.13867121,0.075757576,0.5,0.5,0.583333333
1.3459903,103.7415453,0.123679727,0.015151515,0.5,0.5,0.583333333
1.3793298,103.7658932,0.117546848,0.166666667,0.5,0.5,0.5
1.4335521,103.7784549,0.136286201,0.045454545,0.5,0.5,0.375
1.3990094,103.9083036,0.09165247,0.060606061,0.5,0.5,0.375
1.398466,103.908585,0.090971039,0.060606061,0.5,0.5,0.375
1.3986352,103.9086442,0.088586031,0.060606061,0.5,0.5,0.375
1.397738,103.909498,0.091311755,0.060606061,0.5,0.5,0.375
1.3758705,103.8380731,0.12572402,0.742424242,0.5,0.5,0.375
1.3477901,103.8536003,0.131856899,0.424242424,0.5,0.5,0.875
1.3478768,103.7095755,0.111754685,0.075757576,0.5,0.5,0.583333333
1.346356,103.7416359,0.123679727,0.015151515,0.5,0.5,0.583333333
1.3805054,103.7654405,0.126064736,0.151515152,0.5,0.5,0.5
1.3338853,103.8487182,0.267802385,0.151515152,0.5,0.5,0.791666667
1.4343437,103.7780248,0.143441227,0.045454545,0.5,0.5,0.375
1.3334086,103.7214276,0.056218058,0.060606061,0.5,0.5,0.541666667
1.3763449,103.8369782,0.120613288,0.727272727,0.5,0.5,0.375
1.348109,103.852257,0.129812606,0.378787879,0.5,0.5,0.916666667
1.3474048,103.7088514,0.136626917,0.075757576,0.5,0.5,0.583333333
1.3460577,103.7425409,0.12572402,0.03030303,0.5,0.5,0.583333333
1.3993866,103.9087588,0.088586031,0.075757576,0.5,0.5,0.375
1.3802897,103.7647163,0.124701874,0.151515152,0.5,0.5,0.583333333
1.3335739,103.8492063,0.266098807,0.136363636,0.5,0.5,0.791666667
1.4345846,103.77764,0.147870528,0.045454545,0.5,0.5,0.375
1.3332834,103.7209072,0.056218058,0.060606061,0.5,0.5,0.541666667
1.3891201,103.9096637,0.034752981,0.060606061,0.5,0.5,0.458333333
1.3885857,103.9101848,0.036797274,0.060606061,0.5,0.5,0.458333333
1.3887301,103.9105474,0.036797274,0.060606061,0.5,0.5,0.458333333
1.3890042,103.9106606,0.036797274,0.060606061,0.5,0.5,0.458333333
1.376861,103.8364347,0.108688245,0.727272727,0.5,0.5,0.375
1.3485509,103.8518879,0.130153322,0.348484848,0.5,0.5,0.875
1.3471107,103.7090324,0.139352641,0.075757576,0.5,0.5,0.583333333
1.3457669,103.7421789,0.120954003,0.015151515,0.5,0.5,0.583333333
1.3799211,103.7650784,0.119250426,0.151515152,0.5,0.5,0.541666667
1.3338847,103.8501378,0.269165247,0.121212121,0.5,0.5,0.791666667
1.4347091,103.7782964,0.158773424,0.045454545,0.5,0.5,0.375
1.3338698,103.7208167,0.049063032,0.060606061,0.5,0.5,0.541666667
1.3205036,103.9347465,0.211243612,0.348484848,0.5,0.5,0.583333333
1.2738709,103.8394238,0.338330494,0.121212121,0.5,0.5,0.125
1.3059344,103.8849872,0.118568995,0.181818182,0.5,0.5,0.25
1.3081155,103.7832761,0.098126065,0.227272727,0.5,0.5,0.541666667
1.3238223,103.9044705,0.110391823,0.196969697,0.5,0.5,0.458333333
1.3102163,103.7870789,0.15229983,0.272727273,0.5,0.5,0.666666667
1.363201,103.8918795,0.12572402,0.363636364,0.5,0.5,0.708333333
1.3033355,103.8626835,0.464054514,0.227272727,0.5,0.5,0.25
1.3279514,103.8600775,0.147189097,0.106060606,0.5,0.5,0.791666667
